Level_Code,University,City,Course,Faculty,Local_Fees,Int_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade_1,Prerequisite_2_grade_2,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes/path,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
MST,Edith Cowan University,Perth,Master of Professional Psychology,Arts and Humanities,"32,500",No fee,AUD,Years,1,Year,Yes,Yes,Academic Requirement,IELTS, ,Bachelor degree,6.5,,https://www.ecu.edu.au/degrees/courses/master-of-professional-psychology,English,D,This postgraduate course provides education and training in applied professional psychology to prepare graduates for an internship to achieve registration as a Psychologist with the Psychology Board of Australia.The course is based in the scientist-practitioner model and provides experiential learning of evidence-based psychological practice skills through coursework and a practicum.,"Psychologist, Mental Health Worker, Clinician, Case worker, Counsellor, Programs Officer",Australia,No,Yes,No,Yes,No,
MST,Edith Cowan University,Perth,Master of Project Management,Business and Law,"24,100","30,200",AUD,Years,2,Years,Yes,No,Academic Requirement,IELTS, ,Bachelor degree,6.5,,https://www.ecu.edu.au/degrees/courses/master-of-project-management,English,A,"Project Management is becoming a core activity in all organisations and increasingly vital to delivery of the corporate strategy. ECU's Master of Project Management is offered within the School of Business and Law, so the course has a strong business focus. It is designed to equip students with the knowledge and skills of project management principles and practice to design, implement and lead a diverse range of projects in almost any industry. The Master of Project Management aims to enable students to critically apply theory and principles to practice by examining real world project management cases and examples in a collaborative environment facilitated by academics and industry practitioners. Students are provided with the opportunity to research contemporary project management issues and approaches in order to solve complex problems and be able to contribute to the advancement of the profession and to the wider community.","Project Team Member, Project Officer, Project Manager, Project Scheduler, Project Administrator, Project Support Officer, Program Manager",Australia,Yes,Yes,Yes,Yes,No,
MST,Edith Cowan University,Perth,Master of Psychology,Arts and Humanities,"30,250","35,450",AUD,Years,2,Years,Yes,No,Academic Requirement,IELTS, ,Bachelor degree,6.5,,https://www.ecu.edu.au/degrees/courses/master-of-psychology,English,A,"This coursework Masters prepares students for professional practice in clinical psychology, in particular, the assessment and treatment of psychological disorders. In addition to completing a research thesis, students complete coursework and professional placements in clinical psychology.",Clinical Psychologist,Australia,No,Yes,No,Yes,No,
MST,Edith Cowan University,Perth,Master of Public Health,Medical and Health Sciences,"22,550","33,250",AUD,Years,2,Years,Yes,Yes,Academic Requirement,IELTS, ,Bachelor degree,6.5,,https://www.ecu.edu.au/degrees/courses/master-of-public-health,English,A,"This coursework degree caters to students who see themselves working on the frontline in responding to the world's public health problems.In addition, it is designed for those who aspire to a career in the health and research sectors, including child and adolescent health, healthy aging, health protection and clinical health services, with a focus on program development and management. The course provides students with an advanced skill set required for international professional best practice and it allows for some customisation of their study.",This course provides students with an opportunity to develop competencies that have been widely endorsed as being appropriate for graduates working within Australia and overseas.,Australia,Yes,Yes,Yes,Yes,Yes,
MST,Edith Cowan University,Perth,Master of Science by Research,Science,Research training program,"34,700",AUD,Years,2,Years,Yes,No,Academic Requirement,IELTS, ,Bachelor degree,6.5,,https://www.ecu.edu.au/degrees/courses/master-of-science-by-research,English,A,"Designed to provide advanced, research-based studies in theoretical and applied areas of biological science, environmental science, environmental management, sustainability, bioinformatics, analytical chemistry, physics, statistics or mathematics. The course aims to extend knowledge in the discipline area alongside knowledge of research methods in those areas of science and management. Students will undertake a significant independent research investigation resulting in a thesis that will have relevance to the above areas of science and management.","Employment opportunities exist in research institutions, universities and private and corporate industries.",Australia,No,Yes,No,Yes,No,
MST,Edith Cowan University,Perth,Master of Screen Studies,Western Australian Academy of Performing Arts,"39,550","46,750",AUD,Years,1,Year,Yes,No,Academic Requirement,IELTS, ,Bachelor degree,6.5,,https://www.ecu.edu.au/degrees/courses/master-of-screen-studies,English,A,"Provides students with industry-level skills, a show-reel of production work and a strong analytical and theoretical foundation relating to digital screen production. Students are able to pursue a major area of specialisation from the following fields: producing, directing, screenwriting, cinematography, sound and editing. Students may also select secondary areas of specialisation. The course offers expert teaching by leading industry practitioners as tutors, mentors and guests. The course includes the professional production of six short dramas and documentaries, client-based projects and a web-series. The course also offers introduction to VR and feature film production, and a pathway to further post-graduate research. A unique feature of the program is the relationship with the West Australian Academy of Performing Arts (WAAPA). Students in the WAAPA acting department feature in Screen Academy productions, and the WAAPA costume, design, sound and music composition departments contribute to the productions.","Producer, Director, Screenwriter, Cinematographer, Editor, Sound",Australia,No,Yes,No,Yes,No,
MST,Edith Cowan University,Perth,Master of Supply Chain and Logistics Management,Business and Law,"24,100","30,200",AUD,Years,2,Years,Yes,No,Academic Requirement,IELTS, ,Bachelor degree,6.5,,https://www.ecu.edu.au/degrees/courses/master-of-supply-chain-and-logistics-management,English,A,"Supply chain and logistics managers are a vital part of many businesses, managing and executing operations in the procurement, warehousing, inventory management and transportation of goods. This unique course is designed to advance careers in logistics, transportation, distribution, operations and production management, while providing an option to specialise in either information systems or cyber security for supply chain and logistics management. Both of these specialty streams are at the cutting edge of developments in the sector today. The course will sharpen commercial awareness in supply chain and logistics management and develop competencies for analysis, effective decision making, communication and ethical practice.","Supply Chain Analyst, Supply Chain Manager, International Logistics Manager, Inventory Control Manager, Logistics Manager, Logistics Services Salesperson, Materials Manager, Procurement Manager, Warehouse/Distribution Operations Manager, Purchasing Manager ",Australia,Yes,Yes,Yes,Yes,No,
MST,Edith Cowan University,Perth,Master of Teaching (Early Childhood),Education,"6,850","31,650",AUD,Years,2,Years,Yes,No,Academic Requirement,IELTS, ,Bachelor degree,6.5,,https://www.ecu.edu.au/degrees/courses/master-of-teaching-early-childhood,English,A,"Provides a nationally accredited initial teaching qualification for students who have already obtained a Bachelor degree or an equivalent qualification in areas other than Education.The Master of Teaching (Early Childhood) is dedicated to producing quality graduates ready to take up employment across the early childhood education sector, including teaching children from birth to 8 years of age. Dealing specifically with children from birth to 8 years of age, this course focuses on the care and education of children in this age group in partnership with families and communities. This course is built on the principle that students come to the program with strengths from a diverse range of educational and life experiences. Reflective thinking and research, with an emphasis on links between theory and practice is valued. Students develop a deep understanding of the importance of building strong, positive relationships with children, families, communities and colleagues. Students are taught how to develop, implement and assess socially inclusive curricula where children are valued, respected and productively engaged in learning. This course accommodates ""principles and dimensions"" of excellence and is delivered through mutually beneficial partnerships between ECU, and individual schools and early childhood settings.","Kindergarten Teacher, Pre-primary Teacher, Early Childhood Teacher, Pre-school Teacher, Junior Primary Teacher, Centre Director",Australia,Yes,Yes,Yes,Yes,No,
MST,Edith Cowan University,Perth,Master of Teaching (Primary),Education,"6,850","31,700",AUD,Years,2,Years,Yes,No,Academic Requirement,IELTS, ,Bachelor degree,6.5,,https://www.ecu.edu.au/degrees/courses/master-of-teaching-primary,English,A,"Provides a nationally accredited initial teacher education qualification for students who have already obtained a Bachelor degree or an equivalent qualification in areas other than Education.The Master of Teaching (Primary) is designed to produce future teachers ready to enter the Primary education profession. This course is built on the principle that students come to the program with strengths from a diverse range of educational and life experiences. A distinguishing feature of the course is the opportunity to complete a formal specialisation in the Primary Education qualification. This enables students to obtain a deeper and broader level knowledge and understanding in a particular Learning Area at the graduate level, while maintaining their generalist knowledge. The range and number of professional practice experiences are a key feature of the course. This ensures students can make the essential connection between theory and practice whilst building both professional and generic skills in real teaching environments. Partnerships between the University and over 1,000 schools and early childhood settings allow Pre-Service Teachers to gain experience in diverse settings including public, metropolitan, rural, regional and remote schools, allowing them to work with children from differing economic, social, ethnic and educational backgrounds. Final year Pre-Service Teachers can apply for a place in the internship program in a school. Successful completion of the course presents graduates with the opportunity to gain employment as teachers equipped with the knowledge and skills to make a positive difference to the lives of young people.",Primary Teacher,Australia,Yes,Yes,Yes,Yes,No,
MST,Edith Cowan University,Bunbury,Master of Teaching (Primary),Education,"6,850","31,700",AUD,Years,2,Years,Yes,No,Academic Requirement,IELTS, ,Bachelor degree,6.5,,https://www.ecu.edu.au/degrees/courses/master-of-teaching-primary,English,A,"Provides a nationally accredited initial teacher education qualification for students who have already obtained a Bachelor degree or an equivalent qualification in areas other than Education.The Master of Teaching (Primary) is designed to produce future teachers ready to enter the Primary education profession. This course is built on the principle that students come to the program with strengths from a diverse range of educational and life experiences. A distinguishing feature of the course is the opportunity to complete a formal specialisation in the Primary Education qualification. This enables students to obtain a deeper and broader level knowledge and understanding in a particular Learning Area at the graduate level, while maintaining their generalist knowledge. The range and number of professional practice experiences are a key feature of the course. This ensures students can make the essential connection between theory and practice whilst building both professional and generic skills in real teaching environments. Partnerships between the University and over 1,000 schools and early childhood settings allow Pre-Service Teachers to gain experience in diverse settings including public, metropolitan, rural, regional and remote schools, allowing them to work with children from differing economic, social, ethnic and educational backgrounds. Final year Pre-Service Teachers can apply for a place in the internship program in a school. Successful completion of the course presents graduates with the opportunity to gain employment as teachers equipped with the knowledge and skills to make a positive difference to the lives of young people.",Primary Teacher,Australia,Yes,Yes,Yes,Yes,No,
MST,Edith Cowan University,Perth,Master of Teaching (Secondary),Education,"6,850","31,700",AUD,Years,2,Years,Yes,No,Academic Requirement,IELTS, ,Bachelor degree,6.5,,https://www.ecu.edu.au/degrees/courses/master-of-teaching-secondary,English,A,"Provides a nationally accredited initial teaching qualification for students who have already obtained a Bachelor degree or an equivalent qualification in areas other than Education.The Master of Teaching (Secondary) is a dynamic course dedicated to preparing future teachers for Secondary Education. Designed specifically to develop professional knowledge in both theory and essential practice within real classrooms, graduates are provided with all the necessary tools to become successful and confident teachers. This coursework program accommodates ""principles and dimensions"" of excellence and is delivered through mutually beneficial partnerships between the University and individual schools. Upon completion, graduates are eligible to teach in a major and minor area of study in secondary schools in both the private and government sector. Graduates will have met the highest standards in personal ethics and practice which the profession demands.","Secondary Teacher, Art Teacher, Computing Teacher, Dance Teacher, Design and Technology Teacher, Drama Teacher, English Teacher, Health and Physical Education Teacher, Home Economics Teacher, Humanities and Social Science Teacher",Australia,No,Yes,No,Yes,No,
MST,Edith Cowan University,Perth,Master of Teaching (Secondary),Education,"6,850","31,700",AUD,Years,2,Years,Yes,No,Academic Requirement,IELTS, ,Bachelor degree,6.5,,https://www.ecu.edu.au/degrees/courses/master-of-teaching-secondary,English,A,"Provides a nationally accredited initial teaching qualification for students who have already obtained a Bachelor degree or an equivalent qualification in areas other than Education.The Master of Teaching (Secondary) is a dynamic course dedicated to preparing future teachers for Secondary Education. Designed specifically to develop professional knowledge in both theory and essential practice within real classrooms, graduates are provided with all the necessary tools to become successful and confident teachers. This coursework program accommodates ""principles and dimensions"" of excellence and is delivered through mutually beneficial partnerships between the University and individual schools. Upon completion, graduates are eligible to teach in a major and minor area of study in secondary schools in both the private and government sector. Graduates will have met the highest standards in personal ethics and practice which the profession demands.","Secondary Teacher, Art Teacher, Computing Teacher, Dance Teacher, Design and Technology Teacher, Drama Teacher, English Teacher, Health and Physical Education Teacher, Home Economics Teacher, Humanities and Social Science Teacher",Australia,No,Yes,No,Yes,No,
MST,Edith Cowan University,Bunbury,Master of Teaching (Secondary),Education,"6,850","31,700",AUD,Years,2,Years,Yes,No,Academic Requirement,IELTS, ,Bachelor degree,6.5,,https://www.ecu.edu.au/degrees/courses/master-of-teaching-secondary,English,A,"Provides a nationally accredited initial teaching qualification for students who have already obtained a Bachelor degree or an equivalent qualification in areas other than Education.The Master of Teaching (Secondary) is a dynamic course dedicated to preparing future teachers for Secondary Education. Designed specifically to develop professional knowledge in both theory and essential practice within real classrooms, graduates are provided with all the necessary tools to become successful and confident teachers. This coursework program accommodates ""principles and dimensions"" of excellence and is delivered through mutually beneficial partnerships between the University and individual schools. Upon completion, graduates are eligible to teach in a major and minor area of study in secondary schools in both the private and government sector. Graduates will have met the highest standards in personal ethics and practice which the profession demands.","Secondary Teacher, Art Teacher, Computing Teacher, Dance Teacher, Design and Technology Teacher, Drama Teacher, English Teacher, Health and Physical Education Teacher, Home Economics Teacher, Humanities and Social Science Teacher",Australia,No,Yes,No,Yes,No,
MST,Edith Cowan University,Perth,Master of Technology (Petroleum Engineering),Engineering,"27,450","32,250",AUD,Years,1,Year,Yes,No,Academic Requirement,IELTS, ,Bachelor degree,6.5,,https://www.ecu.edu.au/degrees/courses/master-of-technology-petroleum-engineering,English,A,"Provides an opportunity for engineering graduates from other discipline areas to diversify their knowledge and skills into petroleum engineering. This course provides the foundations for a professional engineering career in the oil and gas industry, both in Australia and internationally.","Petroleum Engineer, Oil and Gas Engineer, Exploration Engineer, Reservoir Engineer, Drilling Engineer, Production Engineer",Australia,No,Yes,No,Yes,No,
